symbol,date,open,high,low,close,volume,ingestion_timestamp,source_system,pipeline_run_id
HDFCBANK.NS,2026-03-16,815.95,818.43,802.13,813.4,9821321,2026-03-22 12:34:26.810490,yfinance,20260322_123426
HDFCBANK.NS,2026-03-17,798.5,813.14,774.56,789.23,7555004,2026-03-22 12:34:26.810490,yfinance,20260322_123426
HDFCBANK.NS,2026-03-18,794.87,809.47,782.14,793.35,5093140,2026-03-22 12:34:26.810490,yfinance,20260322_123426
HDFCBANK.NS,2026-03-19,822.44,845.78,803.27,810.89,1597110,2026-03-22 12:34:26.810490,yfinance,20260322_123426
HDFCBANK.NS,2026-03-20,833.87,843.35,813.41,825.9,4512973,2026-03-22 12:34:26.810490,yfinance,20260322_123426
INFY.NS,2026-02-20,173.65,174.66,170.89,172.18,518389,2026-03-22 12:34:26.810490,yfinance,20260322_123426
INFY.NS,2026-02-23,178.07,182.66,177.46,178.79,3320821,2026-03-22 12:34:26.810490,yfinance,20260322_123426
INFY.NS,2026-02-24,187.24,189.52,182.73,185.66,7510873,2026-03-22 12:34:26.810490,yfinance,20260322_123426
INFY.NS,2026-02-25,179.46,183.0,174.99,181.21,1886894,2026-03-22 12:34:26.810490,yfinance,20260322_123426
INFY.NS,2026-02-26,178.15,179.3,173.36,178.24,4788407,2026-03-22 12:34:26.810490,yfinance,20260322_123426
INFY.NS,2026-02-27,179.71,183.35,178.75,182.08,4806768,2026-03-22 12:34:26.810490,yfinance,20260322_123426
INFY.NS,2026-03-02,175.39,176.54,174.39,176.09,3098309,2026-03-22 12:34:26.810490,yfinance,20260322_123426
INFY.NS,2026-03-03,180.0,182.01,178.26,180.0,6245989,2026-03-22 12:34:26.810490,yfinance,20260322_123426
INFY.NS,2026-03-04,174.61,175.39,172.03,172.31,4304804,2026-03-22 12:34:26.810490,yfinance,20260322_123426
INFY.NS,2026-03-05,167.28,169.76,163.45,167.97,2972013,2026-03-22 12:34:26.810490,yfinance,20260322_123426
INFY.NS,2026-03-06,171.2,172.1,166.97,169.23,3392415,2026-03-22 12:34:26.810490,yfinance,20260322_123426
INFY.NS,2026-03-09,167.4,171.74,163.85,169.14,7166791,2026-03-22 12:34:26.810490,yfinance,20260322_123426
INFY.NS,2026-03-10,176.83,177.59,174.52,177.53,1401468,2026-03-22 12:34:26.810490,yfinance,20260322_123426
INFY.NS,2026-03-11,181.74,183.31,177.49,179.94,4094004,2026-03-22 12:34:26.810490,yfinance,20260322_123426
INFY.NS,2026-03-12,172.16,176.37,169.68,174.26,3841591,2026-03-22 12:34:26.810490,yfinance,20260322_123426
INFY.NS,2026-03-13,177.45,180.72,174.57,180.27,972636,2026-03-22 12:34:26.810490,yfinance,20260322_123426
INFY.NS,2026-03-16,182.65,182.66,180.7,181.27,9702106,2026-03-22 12:34:26.810490,yfinance,20260322_123426
INFY.NS,2026-03-17,186.0,187.36,183.92,185.01,8386622,2026-03-22 12:34:26.810490,yfinance,20260322_123426
INFY.NS,2026-03-18,189.51,191.49,188.5,188.64,596034,2026-03-22 12:34:26.810490,yfinance,20260322_123426
INFY.NS,2026-03-19,191.78,192.45,187.9,188.44,4976961,2026-03-22 12:34:26.810490,yfinance,20260322_123426
INFY.NS,2026-03-20,197.56,202.04,196.25,198.42,3723786,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ICICIBANK.NS,2026-02-20,1358.19,1382.2,1349.62,1351.78,1982815,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ICICIBANK.NS,2026-02-23,1340.43,1349.17,1312.87,1320.37,4551072,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ICICIBANK.NS,2026-02-24,1369.26,1390.63,1356.03,1386.22,9386841,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ICICIBANK.NS,2026-02-25,1386.67,1389.72,1380.52,1386.45,813372,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ICICIBANK.NS,2026-02-26,1326.4,1334.31,1318.2,1324.53,1650691,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ICICIBANK.NS,2026-02-27,1282.96,1308.25,1246.35,1258.23,2972617,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ICICIBANK.NS,2026-03-02,1252.92,1269.44,1227.83,1257.69,3852003,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ICICIBANK.NS,2026-03-03,1215.14,1229.2,1182.86,1191.0,3440168,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ICICIBANK.NS,2026-03-04,1183.69,1202.37,1149.22,1192.98,5739702,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ICICIBANK.NS,2026-03-05,1171.08,1197.31,1143.63,1168.11,6131360,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ICICIBANK.NS,2026-03-06,1153.99,1186.78,1131.06,1158.12,7681022,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ICICIBANK.NS,2026-03-09,1182.4,1197.14,1156.86,1162.15,5407474,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ICICIBANK.NS,2026-03-10,1184.1,1209.63,1172.46,1173.88,3635640,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ICICIBANK.NS,2026-03-11,1219.87,1221.28,1199.52,1211.12,6434352,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ICICIBANK.NS,2026-03-12,1263.42,1280.71,1244.84,1277.39,9732977,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ICICIBANK.NS,2026-03-13,1220.69,1256.07,1215.94,1247.48,1383524,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ICICIBANK.NS,2026-03-16,1232.3,1247.48,1198.93,1246.0,3730578,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ICICIBANK.NS,2026-03-17,1212.61,1238.96,1177.38,1206.81,9942294,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ICICIBANK.NS,2026-03-18,1237.82,1248.18,1222.42,1230.28,5773282,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ICICIBANK.NS,2026-03-19,1209.51,1222.86,1204.91,1215.71,9539313,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ICICIBANK.NS,2026-03-20,1227.62,1252.61,1193.12,1251.03,5583098,2026-03-22 12:34:26.810490,yfinance,20260322_123426
HINDUNILVR.NS,2026-02-20,2116.18,2132.05,2080.93,2128.56,719654,2026-03-22 12:34:26.810490,yfinance,20260322_123426
HINDUNILVR.NS,2026-02-23,2060.44,2104.78,2041.08,2075.95,8213425,2026-03-22 12:34:26.810490,yfinance,20260322_123426
HINDUNILVR.NS,2026-02-24,2152.76,2206.2,2131.27,2163.74,4299396,2026-03-22 12:34:26.810490,yfinance,20260322_123426
HINDUNILVR.NS,2026-02-25,2153.96,2217.63,2134.93,2204.73,9968723,2026-03-22 12:34:26.810490,yfinance,20260322_123426
HINDUNILVR.NS,2026-02-26,2206.86,2249.61,2197.79,2227.44,1087596,2026-03-22 12:34:26.810490,yfinance,20260322_123426
HINDUNILVR.NS,2026-02-27,2149.1,2200.52,2129.27,2139.69,7570203,2026-03-22 12:34:26.810490,yfinance,20260322_123426
HINDUNILVR.NS,2026-03-02,2082.28,2128.63,2029.54,2072.75,3359416,2026-03-22 12:34:26.810490,yfinance,20260322_123426
HINDUNILVR.NS,2026-03-03,2050.36,2056.16,2035.24,2047.52,6319793,2026-03-22 12:34:26.810490,yfinance,20260322_123426
HINDUNILVR.NS,2026-03-04,2146.33,2188.73,2103.96,2176.54,931144,2026-03-22 12:34:26.810490,yfinance,20260322_123426
HINDUNILVR.NS,2026-03-05,2105.15,2158.91,2091.11,2158.69,2591261,2026-03-22 12:34:26.810490,yfinance,20260322_123426
HINDUNILVR.NS,2026-03-06,2141.29,2151.73,2133.43,2136.71,8556820,2026-03-22 12:34:26.810490,yfinance,20260322_123426
HINDUNILVR.NS,2026-03-09,2121.0,2138.05,2066.77,2135.66,5841955,2026-03-22 12:34:26.810490,yfinance,20260322_123426
HINDUNILVR.NS,2026-03-10,2131.63,2172.61,2107.28,2114.32,4986236,2026-03-22 12:34:26.810490,yfinance,20260322_123426
HINDUNILVR.NS,2026-03-11,2184.27,2212.16,2144.35,2153.03,5285489,2026-03-22 12:34:26.810490,yfinance,20260322_123426
HINDUNILVR.NS,2026-03-12,2260.04,2295.91,2207.17,2265.9,7835683,2026-03-22 12:34:26.810490,yfinance,20260322_123426
HINDUNILVR.NS,2026-03-13,2307.2,2343.24,2258.36,2318.64,347506,2026-03-22 12:34:26.810490,yfinance,20260322_123426
HINDUNILVR.NS,2026-03-16,2310.72,2315.85,2287.18,2304.22,3428362,2026-03-22 12:34:26.810490,yfinance,20260322_123426
HINDUNILVR.NS,2026-03-17,2194.03,2249.25,2191.0,2224.92,2681836,2026-03-22 12:34:26.810490,yfinance,20260322_123426
HINDUNILVR.NS,2026-03-18,2119.4,2160.81,2100.87,2126.52,1912641,2026-03-22 12:34:26.810490,yfinance,20260322_123426
HINDUNILVR.NS,2026-03-19,2136.39,2156.71,2080.76,2116.93,1171240,2026-03-22 12:34:26.810490,yfinance,20260322_123426
HINDUNILVR.NS,2026-03-20,2136.77,2198.69,2089.58,2129.36,9244146,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ITC.NS,2026-02-20,4926.87,5027.09,4841.71,4944.34,1346412,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ITC.NS,2026-02-23,4929.5,5055.02,4793.3,4930.3,7929367,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ITC.NS,2026-02-24,4965.83,5090.2,4882.33,4984.9,7114825,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ITC.NS,2026-02-25,5171.98,5248.03,5138.81,5220.75,3523674,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ITC.NS,2026-02-26,5021.16,5102.8,5008.96,5029.15,913954,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ITC.NS,2026-02-27,5079.35,5222.41,5033.27,5126.38,2458011,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ITC.NS,2026-03-02,5085.7,5103.72,5065.18,5066.87,401688,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ITC.NS,2026-03-03,5302.57,5346.23,5232.94,5313.6,7123339,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ITC.NS,2026-03-04,5365.13,5514.81,5306.03,5306.16,5693056,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ITC.NS,2026-03-05,5300.08,5455.39,5213.03,5290.05,4594690,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ITC.NS,2026-03-06,5270.99,5327.39,5209.32,5228.94,6676576,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ITC.NS,2026-03-09,5371.69,5379.27,5358.56,5374.98,307308,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ITC.NS,2026-03-10,5435.36,5511.38,5303.78,5475.51,6723833,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ITC.NS,2026-03-11,5671.39,5799.91,5608.23,5786.07,1542164,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ITC.NS,2026-03-12,5665.77,5669.92,5626.75,5659.33,9136530,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ITC.NS,2026-03-13,5635.42,5726.29,5581.98,5619.41,6158154,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ITC.NS,2026-03-16,5493.66,5602.23,5364.69,5467.41,7839789,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ITC.NS,2026-03-17,5418.84,5483.46,5401.66,5463.82,6881128,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ITC.NS,2026-03-18,5562.66,5726.66,5555.87,5599.06,1349685,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ITC.NS,2026-03-19,5621.49,5665.3,5546.87,5630.57,4101663,2026-03-22 12:34:26.810490,yfinance,20260322_123426
ITC.NS,2026-03-20,5827.25,5906.4,5738.75,5894.6,2157758,2026-03-22 12:34:26.810490,yfinance,20260322_123426
SBIN.NS,2026-02-20,1907.0,1914.72,1894.07,1897.06,9428609,2026-03-22 12:34:26.810490,yfinance,20260322_123426
SBIN.NS,2026-02-23,1870.68,1909.81,1822.34,1852.35,9828504,2026-03-22 12:34:26.810490,yfinance,20260322_123426
SBIN.NS,2026-02-24,1890.0,1920.47,1859.35,1880.19,637600,2026-03-22 12:34:26.810490,yfinance,20260322_123426
SBIN.NS,2026-02-25,1804.12,1827.57,1792.99,1815.75,8265867,2026-03-22 12:34:26.810490,yfinance,20260322_123426
SBIN.NS,2026-02-26,1811.95,1848.79,1767.72,1786.43,1740634,2026-03-22 12:34:26.810490,yfinance,20260322_123426
SBIN.NS,2026-02-27,1781.59,1796.96,1749.44,1792.06,2418791,2026-03-22 12:34:26.810490,yfinance,20260322_123426
SBIN.NS,2026-03-02,1728.03,1744.64,1683.98,1684.71,2381771,2026-03-22 12:34:26.810490,yfinance,20260322_123426
SBIN.NS,2026-03-03,1601.47,1642.21,1560.03,1562.14,6042070,2026-03-22 12:34:26.810490,yfinance,20260322_123426
SBIN.NS,2026-03-04,1534.97,1538.55,1518.04,1534.81,9628407,2026-03-22 12:34:26.810490,yfinance,20260322_123426
SBIN.NS,2026-03-05,1472.19,1494.43,1454.55,1455.06,8587277,2026-03-22 12:34:26.810490,yfinance,20260322_123426
SBIN.NS,2026-03-06,1410.45,1430.49,1396.75,1411.16,7214153,2026-03-22 12:34:26.810490,yfinance,20260322_123426
SBIN.NS,2026-03-09,1439.24,1456.4,1406.53,1443.63,9583983,2026-03-22 12:34:26.810490,yfinance,20260322_123426
SBIN.NS,2026-03-10,1427.96,1443.29,1401.23,1412.86,2275562,2026-03-22 12:34:26.810490,yfinance,20260322_123426
SBIN.NS,2026-03-11,1365.43,1378.91,1344.38,1357.47,7314358,2026-03-22 12:34:26.810490,yfinance,20260322_123426
SBIN.NS,2026-03-12,1342.19,1372.85,1338.69,1366.9,2973528,2026-03-22 12:34:26.810490,yfinance,20260322_123426
SBIN.NS,2026-03-13,1348.4,1362.68,1345.11,1360.63,291190,2026-03-22 12:34:26.810490,yfinance,20260322_123426
SBIN.NS,2026-03-16,1428.44,1456.38,1423.72,1449.82,3287099,2026-03-22 12:34:26.810490,yfinance,20260322_123426
SBIN.NS,2026-03-17,1458.12,1491.55,1434.48,1474.17,2166886,2026-03-22 12:34:26.810490,yfinance,20260322_123426
SBIN.NS,2026-03-18,1527.33,1561.02,1513.51,1538.72,7716228,2026-03-22 12:34:26.810490,yfinance,20260322_123426
SBIN.NS,2026-03-19,1484.95,1527.72,1451.14,1482.31,5031689,2026-03-22 12:34:26.810490,yfinance,20260322_123426
SBIN.NS,2026-03-20,1415.7,1451.07,1409.53,1419.41,9436454,2026-03-22 12:34:26.810490,yfinance,20260322_123426
BHARTIARTL.NS,2026-02-20,2965.8,3047.25,2931.66,2960.67,4144641,2026-03-22 12:34:26.810490,yfinance,20260322_123426
BHARTIARTL.NS,2026-02-23,3087.25,3111.52,3024.39,3058.92,4650355,2026-03-22 12:34:26.810490,yfinance,20260322_123426
BHARTIARTL.NS,2026-02-24,3101.34,3138.71,3011.32,3058.33,2825067,2026-03-22 12:34:26.810490,yfinance,20260322_123426
BHARTIARTL.NS,2026-02-25,2993.48,3012.07,2920.9,3009.52,6676584,2026-03-22 12:34:26.810490,yfinance,20260322_123426
BHARTIARTL.NS,2026-02-26,2875.27,2957.1,2812.16,2865.48,2706250,2026-03-22 12:34:26.810490,yfinance,20260322_123426
BHARTIARTL.NS,2026-02-27,2892.33,2946.43,2884.04,2897.18,6472823,2026-03-22 12:34:26.810490,yfinance,20260322_123426
BHARTIARTL.NS,2026-03-02,2820.05,2901.12,2759.86,2821.81,7149402,2026-03-22 12:34:26.810490,yfinance,20260322_123426
BHARTIARTL.NS,2026-03-03,2866.02,2870.67,2836.35,2847.24,9960743,2026-03-22 12:34:26.810490,yfinance,20260322_123426
BHARTIARTL.NS,2026-03-04,2780.06,2857.37,2720.91,2790.63,924262,2026-03-22 12:34:26.810490,yfinance,20260322_123426
BHARTIARTL.NS,2026-03-05,2751.3,2820.12,2721.56,2779.07,4032634,2026-03-22 12:34:26.810490,yfinance,20260322_123426
BHARTIARTL.NS,2026-03-06,2675.14,2704.97,2618.1,2702.85,6302203,2026-03-22 12:34:26.810490,yfinance,20260322_123426
BHARTIARTL.NS,2026-03-09,2773.21,2822.05,2740.12,2810.18,9888769,2026-03-22 12:34:26.810490,yfinance,20260322_123426
BHARTIARTL.NS,2026-03-10,2873.69,2874.05,2828.34,2855.18,652473,2026-03-22 12:34:26.810490,yfinance,20260322_123426
BHARTIARTL.NS,2026-03-11,2847.43,2909.98,2778.55,2785.5,4664376,2026-03-22 12:34:26.810490,yfinance,20260322_123426
BHARTIARTL.NS,2026-03-12,2667.99,2679.77,2608.76,2637.22,8230467,2026-03-22 12:34:26.810490,yfinance,20260322_123426
BHARTIARTL.NS,2026-03-13,2520.16,2544.63,2513.0,2534.91,2209616,2026-03-22 12:34:26.810490,yfinance,20260322_123426
BHARTIARTL.NS,2026-03-16,2511.27,2575.79,2496.49,2522.37,1787321,2026-03-22 12:34:26.810490,yfinance,20260322_123426
BHARTIARTL.NS,2026-03-17,2601.73,2642.32,2564.59,2617.03,9076491,2026-03-22 12:34:26.810490,yfinance,20260322_123426
BHARTIARTL.NS,2026-03-18,2576.67,2592.15,2529.31,2543.22,9732667,2026-03-22 12:34:26.810490,yfinance,20260322_123426
BHARTIARTL.NS,2026-03-19,2524.92,2572.84,2491.93,2510.17,2732834,2026-03-22 12:34:26.810490,yfinance,20260322_123426
BHARTIARTL.NS,2026-03-20,2409.54,2412.96,2353.92,2402.94,1011538,2026-03-22 12:34:26.810490,yfinance,20260322_123426
KOTAKBANK.NS,2026-02-20,1003.19,1004.06,976.19,997.16,5610701,2026-03-22 12:34:26.810490,yfinance,20260322_123426
KOTAKBANK.NS,2026-02-23,1030.38,1055.98,1007.45,1019.24,3624222,2026-03-22 12:34:26.810490,yfinance,20260322_123426
KOTAKBANK.NS,2026-02-24,1034.13,1064.17,1010.79,1023.58,7899512,2026-03-22 12:34:26.810490,yfinance,20260322_123426
KOTAKBANK.NS,2026-02-25,983.72,995.61,965.98,977.09,6314700,2026-03-22 12:34:26.810490,yfinance,20260322_123426
KOTAKBANK.NS,2026-02-26,1017.8,1036.34,1003.18,1013.67,6435634,2026-03-22 12:34:26.810490,yfinance,20260322_123426
KOTAKBANK.NS,2026-02-27,995.63,1021.89,972.45,994.06,6636117,2026-03-22 12:34:26.810490,yfinance,20260322_123426
KOTAKBANK.NS,2026-03-02,946.68,967.11,932.34,943.34,6952322,2026-03-22 12:34:26.810490,yfinance,20260322_123426
KOTAKBANK.NS,2026-03-03,929.73,936.7,914.92,932.45,6419725,2026-03-22 12:34:26.810490,yfinance,20260322_123426
KOTAKBANK.NS,2026-03-04,892.49,905.94,866.7,892.2,4164231,2026-03-22 12:34:26.810490,yfinance,20260322_123426
KOTAKBANK.NS,2026-03-05,898.76,915.39,891.98,904.25,3551845,2026-03-22 12:34:26.810490,yfinance,20260322_123426
KOTAKBANK.NS,2026-03-06,873.35,887.36,848.51,867.71,903588,2026-03-22 12:34:26.810490,yfinance,20260322_123426
KOTAKBANK.NS,2026-03-09,831.45,837.58,820.87,825.06,3198708,2026-03-22 12:34:26.810490,yfinance,20260322_123426
KOTAKBANK.NS,2026-03-10,791.98,804.23,789.25,800.22,2562602,2026-03-22 12:34:26.810490,yfinance,20260322_123426
KOTAKBANK.NS,2026-03-11,819.11,819.16,799.28,814.88,1262850,2026-03-22 12:34:26.810490,yfinance,20260322_123426
KOTAKBANK.NS,2026-03-12,828.43,849.26,810.67,823.05,8932064,2026-03-22 12:34:26.810490,yfinance,20260322_123426
KOTAKBANK.NS,2026-03-13,788.8,791.14,774.64,780.07,4959453,2026-03-22 12:34:26.810490,yfinance,20260322_123426
KOTAKBANK.NS,2026-03-16,786.26,807.19,785.73,798.56,8189935,2026-03-22 12:34:26.810490,yfinance,20260322_123426
